345310,16848960,8,16,110,160,122,1,0,0,255
345870,16848960,8,16,111,32,122,1,0,0,255
346867,16848960,8,16,111,160,122,1,0,0,255
347865,16848960,8,16,112,32,122,1,0,0,255
348864,16848960,8,16,112,160,122,1,0,0,255
349860,16848960,8,16,113,32,122,1,0,0,255
350861,16848960,8,16,113,160,122,1,0,0,255
351858,16848960,8,16,114,32,122,1,0,0,255
352856,16848960,8,16,114,160,122,1,0,0,255
353852,16848960,8,16,115,32,122,1,0,0,255
354871,16848960,8,16,115,160,122,1,0,0,255
355867,16848960,8,16,116,32,122,1,0,0,255
356864,16848960,8,16,116,160,122,1,0,0,255
357861,16848960,8,16,117,32,122,1,0,0,255
358858,16848960,8,16,117,160,122,1,0,0,255
359856,16848960,8,16,118,32,122,1,0,0,255
360853,16848960,8,16,118,160,122,1,0,0,255
361871,16848960,8,16,119,32,122,1,0,0,255
362869,16848960,8,16,119,160,122,1,0,0,255
363868,16848960,8,16,120,32,122,1,0,0,255
364863,16848960,8,16,120,160,122,1,0,0,255
365860,16848960,8,16,121,32,122,1,0,0,255
366860,16848960,8,16,121,160,122,1,0,0,255
367856,16848960,8,16,122,32,122,1,0,0,255
368854,16848960,8,16,122,160,122,1,0,0,255
369870,16848960,8,16,123,32,122,1,0,0,255
370867,16848960,8,16,123,160,122,1,0,0,255
371863,16848960,8,16,124,32,122,1,0,0,255
372857,16848960,8,16,124,160,122,1,0,0,255
373853,16848960,8,16,125,32,122,1,0,0,255
374850,16848960,8,16,125,160,122,1,0,0,255
375869,16848960,8,16,128,32,122,1,0,0,255
376865,16848960,8,16,128,160,122,1,0,0,255
377864,16848960,8,16,129,32,122,1,0,0,255
378861,16848960,8,16,129,160,122,1,0,0,255
379860,16848960,8,16,130,32,122,1,0,0,255
380859,16848960,8,16,130,160,122,1,0,0,255
381857,16848960,8,16,131,32,122,1,0,0,255
382855,16848960,8,16,131,160,122,1,0,0,255
383854,16848960,8,16,132,32,122,1,0,0,255
384851,16848960,8,16,132,160,122,1,0,0,255
385849,16848960,8,16,133,32,122,1,0,0,255
386847,16848960,8,16,133,160,122,1,0,0,255
387844,16848960,8,16,134,32,122,1,0,0,255
388861,16848960,8,16,134,160,122,1,0,0,255
389858,16848960,8,16,135,32,122,1,0,0,255
390855,16848960,8,16,135,160,122,1,0,0,255
391854,16848960,8,16,136,32,122,1,0,0,255
392850,16848960,8,16,136,160,122,1,0,0,255
393848,16848960,8,16,137,32,122,1,0,0,255
394845,16848960,8,16,137,160,122,1,0,0,255
395842,16848960,8,16,138,32,122,1,0,0,255
396859,16848960,8,16,138,160,122,1,0,0,255
397856,16848960,8,16,139,32,122,1,0,0,255
