42855,16848960,8,140,119,5,185,0,0,0,255
42866,16849024,7,240,41,135,1,152,127,16,255
42881,16848960,8,140,119,5,185,0,0,0,255
43313,16849024,1,56,119,0,0,0,0,0,0
43333,16848960,8,140,119,5,185,0,0,0,255
43416,16848960,8,140,119,133,185,0,0,0,255
44422,16848960,8,140,120,5,185,0,0,0,255
44526,16849024,7,212,82,195,182,152,127,16,255
44547,16848960,8,140,120,5,185,0,0,0,255
44922,16849024,1,56,120,0,0,0,0,0,0
44944,16848960,8,140,120,5,185,0,0,0,255
44965,16849024,7,212,82,195,182,152,127,16,255
44987,16848960,8,140,120,5,185,0,0,0,255
45414,16848960,8,140,120,133,185,0,0,0,255
46414,16848960,8,140,121,5,185,0,0,0,255
47424,16848960,8,140,121,133,185,0,0,0,255
48425,16848960,8,140,122,5,185,0,0,0,255
49430,16848960,8,140,122,133,185,0,0,0,255
50416,16848960,8,140,123,5,185,0,0,0,255
51420,16848960,8,140,123,133,185,0,0,0,255
52425,16848960,8,140,124,5,185,0,0,0,255
53429,16848960,8,140,124,133,185,0,0,0,255
54419,16848960,8,140,125,5,185,0,0,0,255
55420,16848960,8,140,125,133,185,0,0,0,255
56421,16848960,8,140,128,5,185,0,0,0,255
57424,16848960,8,140,128,133,185,0,0,0,255
58426,16848960,8,140,129,5,185,0,0,0,255
59427,16848960,8,140,129,133,185,0,0,0,255
60429,16848960,8,140,130,5,185,0,0,0,255
61428,16848960,8,140,130,133,185,0,0,0,255
62416,16848960,8,140,131,5,185,0,0,0,255
63417,16848960,8,140,131,133,185,0,0,0,255
64416,16848960,8,140,132,5,185,0,0,0,255
65418,16848960,8,140,132,133,185,0,0,0,255
66417,16848960,8,140,133,5,185,0,0,0,255
67419,16848960,8,140,133,133,185,0,0,0,255
68418,16848960,8,140,134,5,185,0,0,0,255
69420,16848960,8,140,134,133,185,0,0,0,255
70422,16848960,8,140,135,5,185,0,0,0,255
71422,16848960,8,140,135,133,185,0,0,0,255
72423,16848960,8,140,136,5,185,0,0,0,255
73426,16848960,8,140,136,133,185,0,0,0,255
74408,16848960,8,140,137,5,185,0,0,0,255
75409,16848960,8,140,137,133,185,0,0,0,255
76408,16848960,8,140,138,5,185,0,0,0,255
77409,16848960,8,140,138,133,185,0,0,0,255
78410,16848960,8,140,139,5,185,0,0,0,255
79412,16848960,8,140,139,133,185,0,0,0,255
80414,16848960,8,140,140,5,185,0,0,0,255
81416,16848960,8,140,140,133,185,0,0,0,255
82415,16848960,8,140,141,5,185,0,0,0,255
83417,16848960,8,140,141,133,185,0,0,0,255
84417,16848960,8,140,142,5,185,0,0,0,255
85416,16848960,8,140,142,133,185,0,0,0,255
