731,33821764,8,12,248,100,201,96,163,154,1
1309,168329219,2,1,4
2470,168329219,2,1,4
3609,168329219,2,1,4
4731,16848960,8,19,230,32,122,1,0,0,255
4765,168329219,2,1,4
5530,16848960,8,19,230,160,122,1,0,0,255
5899,168329219,2,1,4
6535,16848960,8,19,231,32,122,1,0,0,255
7053,168329219,2,1,4
7519,16848960,8,19,231,160,122,1,0,0,255
8155,168329219,2,1,4
8520,16848960,8,19,232,32,122,1,0,0,255
9297,168329219,2,1,4
9521,16848960,8,19,232,160,122,1,0,0,255
10422,168329219,2,1,4
10521,16848960,8,19,233,32,122,1,0,0,255
10562,16848960,8,19,233,32,122,19,0,0,255
11525,16848960,8,19,233,160,122,19,0,0,255
11567,168329219,2,1,4
12178,168329219,2,1,1
12240,168329219,2,1,4
12273,168329219,2,1,1
12279,168329219,2,1,4
12524,16848960,8,19,234,32,122,19,0,0,255
13404,168329219,2,1,4
13524,16848960,8,19,234,160,122,19,0,0,255
14527,16848960,8,19,235,32,122,19,0,0,255
14534,168329219,2,1,4
15527,16848960,8,19,235,160,122,19,0,0,255
15652,168329219,2,1,4
15936,168329219,2,1,1
16224,168329219,2,1,4
16367,168329219,2,1,3
16528,16848960,8,19,236,32,122,19,0,0,255
16877,168329219,2,1,4
17041,168329219,2,1,1
17205,168329219,2,1,4
17528,16848960,8,19,236,160,122,19,0,0,255
18330,168329219,2,1,4
18531,16848960,8,19,237,32,122,19,0,0,255
19451,168329219,2,1,4
19531,16848960,8,19,237,160,122,19,0,0,255
20289,168329219,2,4,4
20317,168329219,2,1,4
20389,168329219,2,4,4
20430,168329219,2,1,4
20531,16848960,8,19,238,32,122,19,0,0,255
20594,168329219,2,4,4
21531,16848960,8,19,238,160,122,19,0,0,255
21718,168329219,2,4,4
22413,168329219,2,3,4
22533,16848960,8,19,239,32,122,19,0,0,255
23087,168329219,2,4,4
23495,168329219,2,1,4
23533,16848960,8,19,239,160,122,19,0,0,255
24068,168329219,2,4,4
24514,16848960,8,19,240,32,122,19,0,0,255
25211,168329219,2,4,4
25515,16848960,8,19,240,160,122,19,0,0,255
26354,168329219,2,4,4
26515,16848960,8,19,241,32,122,19,0,0,255
26577,168329219,2,1,4
26742,168329219,2,4,4
27515,16848960,8,19,241,160,122,19,0,0,255
27886,168329219,2,4,4
28516,16848960,8,19,242,32,122,19,0,0,255
29006,168329219,2,4,4
29515,16848960,8,19,242,160,122,19,0,0,255
30131,168329219,2,4,4
30515,16848960,8,19,243,32,122,19,0,0,255
31253,168329219,2,4,4
31517,16848960,8,19,243,160,122,19,0,0,255
32397,168329219,2,4,4
32518,16848960,8,19,244,32,122,19,0,0,255
33518,16848960,8,19,244,160,122,19,0,0,255
33525,168329219,2,4,4
33562,168329219,2,4,1
33602,168329219,2,4,4
33683,168329219,2,4,1
33949,168329219,2,4,4
34031,168329219,2,4,1
34071,168329219,2,4,4
34519,16848960,8,19,245,32,122,19,0,0,255
35196,168329219,2,4,4
35521,16848960,8,19,245,160,122,19,0,0,255
36338,168329219,2,4,4
36521,16848960,8,19,246,32,122,19,0,0,255
37483,168329219,2,4,4
37521,16848960,8,19,246,160,122,19,0,0,255
38521,16848960,8,19,247,32,122,19,0,0,255
38606,168329219,2,4,4
39522,16848960,8,19,247,160,122,19,0,0,255
39730,168329219,2,4,4
40522,16848960,8,19,248,32,122,19,0,0,255
40871,168329219,2,4,4
41523,16848960,8,19,248,160,122,19,0,0,255
41973,168329219,2,4,4
42522,16848960,8,19,249,32,122,19,0,0,255
43096,168329219,2,4,4
43525,16848960,8,19,249,160,122,19,0,0,255
44200,168329219,2,4,4
44525,16848960,8,19,250,32,122,19,0,0,255
45342,168329219,2,4,4
45523,16848960,8,19,250,160,122,19,0,0,255
46466,168329219,2,4,4
46524,16848960,8,19,251,32,122,19,0,0,255
47526,16848960,8,19,251,160,122,19,0,0,255
47610,168329219,2,4,4
48526,16848960,8,19,252,32,122,19,0,0,255
48752,168329219,2,4,4
49526,16848960,8,19,252,160,122,19,0,0,255
49854,168329219,2,4,4
50526,16848960,8,19,253,32,122,19,0,0,255
50999,168329219,2,4,4
51526,16848960,8,19,253,160,122,19,0,0,255
52122,168329219,2,4,4
52528,16848960,8,20,0,32,122,19,0,0,255
53263,168329219,2,4,4
53527,16848960,8,20,0,160,122,19,0,0,255
54386,168329219,2,4,4
54528,16848960,8,20,1,32,122,19,0,0,255
55529,168329219,2,4,4
55532,16848960,8,20,1,160,122,19,0,0,255
56526,16848960,8,20,2,32,122,19,0,0,255
56630,168329219,2,4,4
57528,16848960,8,20,2,160,122,19,0,0,255
57775,168329219,2,4,4
58527,16848960,8,20,3,32,122,19,0,0,255
58898,168329219,2,4,4
59527,16848960,8,20,3,160,122,19,0,0,255
60039,168329219,2,4,4
60526,16848960,8,20,4,32,122,19,0,0,255
61160,168329219,2,4,4
61526,16848960,8,20,4,160,122,19,0,0,255
62283,168329219,2,4,4
62526,16848960,8,20,5,32,122,19,0,0,255
63407,168329219,2,4,4
63527,16848960,8,20,5,160,122,19,0,0,255
64528,16848960,8,20,6,32,122,19,0,0,255
64550,168329219,2,4,4
65526,16848960,8,20,6,160,122,19,0,0,255
65671,168329219,2,4,4
66527,16848960,8,20,7,32,122,19,0,0,255
66816,168329219,2,4,4
67526,16848960,8,20,7,160,122,19,0,0,255
67938,168329219,2,4,4
