9601,16848960,8,12,140,32,122,0,0,0,255
10279,16848960,8,12,140,160,122,0,0,0,255
11297,16848960,8,12,141,32,122,0,0,0,255
12291,16848960,8,12,141,160,122,0,0,0,255
13287,16848960,8,12,142,32,122,0,0,0,255
14284,16848960,8,12,142,160,122,0,0,0,255
15280,16848960,8,12,143,32,122,0,0,0,255
16296,16848960,8,12,143,160,122,0,0,0,255
17290,16848960,8,12,144,32,122,0,0,0,255
18283,16848960,8,12,144,160,122,0,0,0,255
19280,16848960,8,12,145,32,122,0,0,0,255
20280,16848960,8,12,145,160,122,0,0,0,255
21295,16848960,8,12,146,32,122,0,0,0,255
22289,16848960,8,12,146,160,122,0,0,0,255
23286,16848960,8,12,147,32,122,0,0,0,255
24281,16848960,8,12,147,160,122,0,0,0,255
25296,16848960,8,12,148,32,122,0,0,0,255
26292,16848960,8,12,148,160,122,0,0,0,255
27291,16848960,8,12,149,32,122,0,0,0,255
28286,16848960,8,12,149,160,122,0,0,0,255
29279,16848960,8,12,150,32,122,0,0,0,255
30296,16848960,8,12,150,160,122,0,0,0,255
31290,16848960,8,12,151,32,122,0,0,0,255
32282,16848960,8,12,151,160,122,0,0,0,255
33275,16848960,8,12,152,32,122,0,0,0,255
34293,16848960,8,12,152,160,122,0,0,0,255
35288,16848960,8,12,153,32,122,0,0,0,255
36284,16848960,8,12,153,160,122,0,0,0,255
37275,16848960,8,12,154,32,122,0,0,0,255
38289,16848960,8,12,154,160,122,0,0,0,255
39283,16848960,8,12,155,32,122,0,0,0,255
40281,16848960,8,12,155,160,122,0,0,0,255
41278,16848960,8,12,156,32,122,0,0,0,255
42275,16848960,8,12,156,160,122,0,0,0,255
43290,16848960,8,12,157,32,122,0,0,0,255
44284,16848960,8,12,157,160,122,0,0,0,255
45281,16848960,8,12,160,32,122,0,0,0,255
46294,16848960,8,12,160,160,122,0,0,0,255
47290,16848960,8,12,161,32,122,0,0,0,255
48289,16848960,8,12,161,160,122,0,0,0,255
49285,16848960,8,12,162,32,122,0,0,0,255
50279,16848960,8,12,162,160,122,0,0,0,255
51275,16848960,8,12,163,32,122,0,0,0,255
52293,16848960,8,12,163,160,122,0,0,0,255
53287,16848960,8,12,164,32,122,0,0,0,255
54286,16848960,8,12,164,160,122,0,0,0,255
55280,16848960,8,12,165,32,122,0,0,0,255
56275,16848960,8,12,165,160,122,0,0,0,255
57273,16848960,8,12,166,32,122,0,0,0,255
58287,16848960,8,12,166,160,122,0,0,0,255
59285,16848960,8,12,167,32,122,0,0,0,255
60281,16848960,8,12,167,160,122,0,0,0,255
61277,16848960,8,12,168,32,122,0,0,0,255
62274,16848960,8,12,168,160,122,0,0,0,255
63292,16848960,8,12,169,32,122,0,0,0,255
64284,16848960,8,12,169,160,122,0,0,0,255
65281,16848960,8,12,170,32,122,0,0,0,255
66275,16848960,8,12,170,160,122,0,0,0,255
67289,16848960,8,12,171,32,122,0,0,0,255
68284,16848960,8,12,171,160,122,0,0,0,255
69277,16848960,8,12,172,32,122,0,0,0,255
70272,16848960,8,12,172,160,122,0,0,0,255
71290,16848960,8,12,173,32,122,0,0,0,255
72287,16848960,8,12,173,160,122,0,0,0,255
73279,16848960,8,12,174,32,122,0,0,0,255
74277,16848960,8,12,174,160,122,0,0,0,255
75273,16848960,8,12,175,32,122,0,0,0,255
76290,16848960,8,12,175,160,122,0,0,0,255
77287,16848960,8,12,176,32,122,0,0,0,255
78280,16848960,8,12,176,160,122,0,0,0,255
79276,16848960,8,12,177,32,122,0,0,0,255
80274,16848960,8,12,177,160,122,0,0,0,255
81291,16848960,8,12,178,32,122,0,0,0,255
82286,16848960,8,12,178,160,122,0,0,0,255
83280,16848960,8,12,179,32,122,0,0,0,255
84277,16848960,8,12,179,160,122,0,0,0,255
85271,16848960,8,12,180,32,122,0,0,0,255
86290,16848960,8,12,180,160,122,0,0,0,255
87283,16848960,8,12,181,32,122,0,0,0,255
88280,16848960,8,12,181,160,122,0,0,0,255
89277,16848960,8,12,182,32,122,0,0,0,255
90274,16848960,8,12,182,160,122,0,0,0,255
91287,16848960,8,12,183,32,122,0,0,0,255
92281,16848960,8,12,183,160,122,0,0,0,255
93275,16848960,8,12,184,32,122,0,0,0,255
94290,16848960,8,12,184,160,122,0,0,0,255
95286,16848960,8,12,185,32,122,0,0,0,255
96282,16848960,8,12,185,160,122,0,0,0,255
97274,16848960,8,12,186,32,122,0,0,0,255
98277,16848960,8,12,186,160,122,0,0,0,255
99275,16848960,8,12,187,32,122,0,0,0,255
100272,16848960,8,12,187,160,122,0,0,0,255
101286,16848960,8,12,188,32,122,0,0,0,255
102282,16848960,8,12,188,160,122,0,0,0,255
103275,16848960,8,12,189,32,122,0,0,0,255
104270,16848960,8,12,189,160,122,0,0,0,255
105286,16848960,8,12,192,32,122,0,0,0,255
106283,16848960,8,12,192,160,122,0,0,0,255
107279,16848960,8,12,193,32,122,0,0,0,255
108273,16848960,8,12,193,160,122,0,0,0,255
109272,16848960,8,12,194,32,122,0,0,0,255
110288,16848960,8,12,194,160,122,0,0,0,255
111283,16848960,8,12,195,32,122,0,0,0,255
112279,16848960,8,12,195,160,122,0,0,0,255
113274,16848960,8,12,196,32,122,0,0,0,255
114272,16848960,8,12,196,160,122,0,0,0,255
115286,16848960,8,12,197,32,122,0,0,0,255
116283,16848960,8,12,197,160,122,0,0,0,255
117279,16848960,8,12,198,32,122,0,0,0,255
118275,16848960,8,12,198,160,122,0,0,0,255
119269,16848960,8,12,199,32,122,0,0,0,255
120284,16848960,8,12,199,160,122,0,0,0,255
121280,16848960,8,12,200,32,122,0,0,0,255
122277,16848960,8,12,200,160,122,0,0,0,255
123272,16848960,8,12,201,32,122,0,0,0,255
124269,16848960,8,12,201,160,122,0,0,0,255
125286,16848960,8,12,202,32,122,0,0,0,255
126283,16848960,8,12,202,160,122,0,0,0,255
127279,16848960,8,12,203,32,122,0,0,0,255
128276,16848960,8,12,203,160,122,0,0,0,255
129271,16848960,8,12,204,32,122,0,0,0,255
130273,16848960,8,12,204,160,122,0,0,0,255
131267,16848960,8,12,205,32,122,0,0,0,255
132281,16848960,8,12,205,160,122,0,0,0,255
132876,16849024,7,212,82,198,182,164,110,11
132897,16848960,8,12,205,160,122,0,0,0,255
132901,16849024,7,212,82,198,182,152,127,16
132919,16848960,8,12,205,160,122,0,0,0,255
133277,16848960,8,12,206,32,122,0,0,0,255
134274,16848960,8,12,206,160,122,0,0,0,255
135269,16848960,8,12,207,32,122,0,0,0,255
136266,16848960,8,12,207,160,122,0,0,0,255
137283,16848960,8,12,208,32,122,0,0,0,255
138279,16848960,8,12,208,160,122,0,0,0,255
139276,16848960,8,12,209,32,122,0,0,0,255
140269,16848960,8,12,209,160,122,0,0,0,255
141267,16848960,8,12,210,32,122,0,0,0,255
142285,16848960,8,12,210,160,122,0,0,0,255
