774,134484992,8,0,0,0,0,0,0,0,0
958,168329217,4,3,3,3,3,7,0,0,0
2059,168329217,4,3,3,3,3,7,0,0,0
3160,168329217,4,3,3,3,3,7,0,0,0
4260,168329217,4,3,3,3,3,7,0,0,0
5361,168329217,4,3,3,3,3,7,0,0,0
6463,168329217,4,3,3,3,3,7,0,0,0
7564,168329217,4,3,3,3,3,7,0,0,0
8665,168329217,4,3,3,3,3,7,0,0,0
9765,168329217,4,3,3,3,3,7,0,0,0
10867,168329217,4,3,3,3,3,7,0,0,0
11968,168329217,4,3,3,3,3,7,0,0,0
13070,168329217,4,3,3,3,3,7,0,0,0
14173,168329217,4,3,3,3,3,7,0,0,0
15273,168329217,4,3,3,3,3,7,0,0,0
16375,168329217,4,3,3,3,3,7,0,0,0
17477,168329217,4,3,3,3,3,7,0,0,0
18579,168329217,4,3,3,3,3,7,0,0,0
19681,168329217,4,3,3,3,3,7,0,0,0
20783,168329217,4,3,3,3,3,7,0,0,0
21883,168329217,4,3,3,3,3,7,0,0,0
22985,168329217,4,3,3,3,3,7,0,0,0
24088,168329217,4,3,3,3,3,7,0,0,0
25189,168329217,4,3,3,3,3,7,0,0,0
26291,168329217,4,3,3,3,3,7,0,0,0
27393,168329217,4,3,3,3,3,7,0,0,0
28493,168329217,4,3,3,3,3,7,0,0,0
29596,168329217,4,3,3,3,3,7,0,0,0
30698,168329217,4,3,3,3,3,7,0,0,0
31799,168329217,4,3,3,3,3,7,0,0,0
32902,168329217,4,3,3,3,3,7,0,0,0
34003,168329217,4,3,3,3,3,7,0,0,0
35104,168329217,4,3,3,3,3,7,0,0,0
36206,168329217,4,3,3,3,3,7,0,0,0
37309,168329217,4,3,3,3,3,7,0,0,0
38410,168329217,4,3,3,3,3,7,0,0,0
39512,168329217,4,3,3,3,3,7,0,0,0
40613,168329217,4,3,3,3,3,7,0,0,0
41715,168329217,4,3,3,3,3,7,0,0,0
42817,168329217,4,3,3,3,3,7,0,0,0
43919,168329217,4,3,3,3,3,7,0,0,0
43998,16848960,8,18,64,64,122,1,0,0,255
44182,16848960,8,18,64,192,122,1,0,0,255
44985,168329217,4,3,3,3,3,7,0,0,0
45170,16848960,8,18,65,64,122,1,0,0,255
46041,168329217,4,3,3,3,3,7,0,0,0
46169,16848960,8,18,65,192,122,1,0,0,255
47095,168329217,4,3,3,3,3,7,0,0,0
47183,16848960,8,18,66,64,122,1,0,0,255
48147,168329217,4,3,3,3,3,1,0,0,0
48167,16848960,8,18,66,192,122,1,0,0,255
49170,16848960,8,18,67,64,122,1,0,0,255
49206,168329217,4,3,3,3,3,7,0,0,0
50176,16848960,8,18,67,192,122,1,0,0,255
50257,168329217,4,3,3,3,3,1,0,0,0
51181,16848960,8,18,68,64,122,1,0,0,255
51315,168329217,4,3,3,3,3,7,0,0,0
52184,16848960,8,18,68,192,122,1,0,0,255
52368,168329217,4,3,3,3,3,1,0,0,0
53167,16848960,8,18,69,64,122,1,0,0,255
53426,168329217,4,3,3,3,3,7,0,0,0
54169,16848960,8,18,69,192,122,1,0,0,255
54477,168329217,4,3,3,3,3,1,0,0,0
55175,16848960,8,18,70,64,122,1,0,0,255
55535,168329217,4,3,3,3,3,7,0,0,0
56180,16848960,8,18,70,192,122,1,0,0,255
56590,168329217,4,3,3,3,3,1,0,0,0
57183,16848960,8,18,71,64,122,1,0,0,255
57646,168329217,4,3,3,3,3,7,0,0,0
58165,16848960,8,18,71,192,122,1,0,0,255
58698,168329217,4,3,3,3,3,1,0,0,0
59167,16848960,8,18,72,64,122,1,0,0,255
59756,168329217,4,3,3,3,3,7,0,0,0
60170,16848960,8,18,72,192,122,1,0,0,255
60810,168329217,4,3,3,3,3,1,0,0,0
61180,16848960,8,18,73,64,122,1,0,0,255
61865,168329217,4,3,3,3,3,7,0,0,0
62184,16848960,8,18,73,192,122,1,0,0,255
62921,168329217,4,3,3,3,3,7,0,0,0
63168,16848960,8,18,74,64,122,1,0,0,255
63976,168329217,4,3,3,3,3,7,0,0,0
64173,16848960,8,18,74,192,122,1,0,0,255
65032,168329217,4,3,3,3,3,7,0,0,0
65177,16848960,8,18,75,64,122,1,0,0,255
66086,168329217,4,3,3,3,3,7,0,0,0
66181,16848960,8,18,75,192,122,1,0,0,255
67141,168329217,4,3,3,3,3,7,0,0,0
67164,16848960,8,18,76,64,122,1,0,0,255
68167,16848960,8,18,76,192,122,1,0,0,255
68196,168329217,4,3,3,3,3,7,0,0,0
69171,16848960,8,18,77,64,122,1,0,0,255
69252,168329217,4,3,3,3,3,7,0,0,0
70177,16848960,8,18,77,192,122,1,0,0,255
70306,168329217,4,3,3,3,3,7,0,0,0
71181,16848960,8,18,78,64,122,1,0,0,255
71361,168329217,4,3,3,3,3,7,0,0,0
72163,16848960,8,18,78,192,122,1,0,0,255
72417,168329217,4,3,3,3,3,7,0,0,0
73167,16848960,8,18,79,64,122,1,0,0,255
73472,168329217,4,3,3,3,3,7,0,0,0
74171,16848960,8,18,79,192,122,1,0,0,255
74523,168329217,4,3,3,3,3,1,0,0,0
75179,16848960,8,18,80,64,122,1,0,0,255
75582,168329217,4,3,3,3,3,7,0,0,0
76182,16848960,8,18,80,192,122,1,0,0,255
76637,168329217,4,3,3,3,3,7,0,0,0
77163,16848960,8,18,81,64,122,1,0,0,255
